Year,Collection_Date,Community,Sample_Type,Vegetation_Type,Percent_Cover_Total,Scientific_Name,Common_Name,Percent_Cover,In_Out,Number_Planted,Number_Alive,Organization,Personnel,Comments
2007,10/2/07,Saline,Random,Natural,1,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDL),D. Weifenbach; E. Haywood; M. Miller,"Mostly open water.   No height recorded.;Surface water= 1.3', 12.8 ppt; Porewater 10cm= 15.7 ppt; Porewater 30cm= 19.7 ppt"
2007,10/2/07,Saline,Random,Natural,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDL),D. Weifenbach; E. Haywood; M. Miller,"Mostly open water.   No height recorded.;Surface water= 1.3', 12.8 ppt; Porewater 10cm= 15.7 ppt; Porewater 30cm= 19.7 ppt"
2014,6/24/14,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,10,1,COASTAL PROTECTION AND RESTORATION AUTHORITY,T. McGinnis; B.Wood; M. Mouledous,"Bankline double row planting; Minimal survival on bankline, est survival <5%.  Surface water salinity = 22.7 ppt; PW 20 cm salinity = 15.7 ppt Water Level is 0.7 ft above marsh. Open water is 99%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%."
2013,6/25/13,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,10,9,COASTAL PROTECTION AND RESTORATION AUTHORITY,T. McGinnis; B.Wood; M. Mouledous,"Planted in open area within broken marsh; dead Spartina alterniflora patch to the south. Soil firmer than along the bank.  Ruppia maritima in veg plot. Surrounding plantings look good, est survival 80-90%. Surf Salinity = 8.7 ppt; PW 20cm salinity = 15.4 ppt.  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size. Water Level is 0.6 ft above marsh. Open water is 0%. Bare ground is 99%. Dead vegetation is 0%. Flooded-Undetermined is 0%."
2013,6/25/13,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,10,8,COASTAL PROTECTION AND RESTORATION AUTHORITY,T. McGinnis; B.Wood; M. Mouledous,"Area planting, estimated survival 80%. Occasional missing plants. SAV present.  Surface water salinity = 8.4 ppt, PW 20 cm salinity = 14.4 ppt.  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size. Water Level is 0.7 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 99%."
2013,6/25/13,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,15,15,COASTAL PROTECTION AND RESTORATION AUTHORITY,T. McGinnis; B.Wood; M. Mouledous,"SW corner of NE, Rows 64-63 on Plans. Algae rafts and some herbivory.  Surrounding plantings look good, est survival 90%. Surf Salinity = 8.0 ppt; PW 20cm salinity = 13.8 ppt.  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size. Water Level is 0.8 ft above marsh. Open water is 99%. Bare ground is %. Dead vegetation is 0%. Flooded-Undetermined is 0%."
2013,6/25/13,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,15,15,COASTAL PROTECTION AND RESTORATION AUTHORITY,T. McGinnis; B.Wood; M. Mouledous,"Center of NE, Rows 18-17 on Plans. SAV but not as much algae, some herbivory.  Surrounding plantings look good, est survival 90%. Auxillary plantings look good. Surf water Salinity = 7.7 ppt; PW 20cm salinity = 13.5 ppt.  Number Planted and Number Alive columns refer to Planting Survival and are not limited to the Plot Size. Water Level is 0.7 ft above marsh. Open water is 99%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is %."
1994,9/20/94,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,,16,15,LA DEPT OF NAT RES (CRDL),M. Miller; K. Vincent; D. Weifenbach,
2005,11/8/05,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,2,1,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,West transect crown plot
2005,11/8/05,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,0,0,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,East transect south slope;Post Rita monitoring subset
2005,11/8/05,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,,,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,West transect south slope;Post Rita monitoring subset
2005,9/1/05,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,crown
2005,8/31/05,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,re-established entire transect (TE75A)
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,2,2,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; C. Thibodeaux,"Terrace # E75, orientation east/west, length 500 ft, West transect north slope"
2005,8/31/05,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,,,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,re-est. plot
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,1,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 439, orientation east/west, length 500 ft, East transect south slope"
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 439, orientation east/west, length 500 ft, West transect south slope"
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 336, orientation north/south, length 120 ft, south/east slope plot"
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 403, orientation east/west, length 500 ft, East transect north slope"
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,1,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 403, orientation east/west, length 500 ft, East transect south slope"
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,2,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 403, orientation east/west, length 500 ft, Center transect north slope"
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,1,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 403, orentation east/west, length 500 ft, Center trasect south slope"
2005,11/8/05,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,Post Rita monitoring subset;Center transect south slope;Total cover may have been 5% if alive
2003,9/17/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,In,1,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 403, orientation east/west, length 500 ft, West transect north slope"
1999,8/31/99,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,16,3,LA DEPT OF NAT RES (CRDT),J. Wallace; J. Young; J. Rapp,
1999,8/31/99,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),J. Wallace; J. Young; J. Rapp,
2003,9/16/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; R. Chiasson; T. Hubbell,
2003,9/16/03,Saline,Random,Planted,1,Distichlis spicata (L.) Greene,saltgrass,1,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; R. Chiasson; T. Hubbell,
2003,9/16/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; R. Chiasson; T. Hubbell,
2001,9/19/01,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Hubbell,
1999,8/24/99,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,12,0,LA DEPT OF NAT RES (CRDT),K. Vincent; J. Stratford,
2001,9/20/01,Saline,Random,Natural,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),J. Rapp; G. Curole,
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,8,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,Row 1;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,Row 1;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,9,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; T. Folse,row 4
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; T. Folse,row 4
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,7,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 4;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 4;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,8,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 4;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 4;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,9,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,9,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 3;coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,9,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2 ;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2 ;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,3,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 2;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 2;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,5,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 2;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 2;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,8,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 2;Coontail;Unknown #3 and 4 (sedge)
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 2;Coontail;Unknown #3 and 4 (sedge)
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,4,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 3;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 3;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,5,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,Row 3;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,Row 3;Coontail
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,4,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear; K. Gray,
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear; K. Gray,
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,9,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,Missed live dead count;Row 1
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,Missed live dead count;Row 1
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,8,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,5,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 3
2003,6/23/03,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 3
2004,10/12/04,Saline,Random,Planted,1,Spartina alterniflora Loisel.,smooth cordgrass,1,Both,9,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,Indistinguishable;Row 3
2004,10/12/04,Saline,Random,Planted,1,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,Indistinguishable;Row 3
2001,10/22/01,Saline,Random,Natural,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse; J. Rapp,
2001,4/19/01,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Natural,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse; J. Rapp,
2003,9/16/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,2,1,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; C. Thibodeaux,"Terrace # 6, East West orientation, length 500 ft, West transect North slope"
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,2,0,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,Center transect south slope;Post Rita monitoring subset
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,2,2,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,Post Rita monitoring subset;East transect south slope
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,2,2,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,East transect north slope;Dead Iva in plot;Post Rita monitoring subset;Photo 6
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,2,1,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,Photo 5;Post Rita monitoring subset;Center transect north slope
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,2,1,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,West transect north slope;Post Rita monitoring subset;Total cover may have been 10% had it not been dead.
2003,9/16/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,1,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; L. Sharp; M. Mouledous,"Terrace # 129, orientation east/west, length 500 ft, West transect north slope"
2003,9/16/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,1,1,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; C. Thibodeaux,"Terrace # 202, orientation east/west, length 500 ft, Center transect north slope"
2003,9/17/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # E75, orientation east/west, length 500 ft, East transect north slope plot"
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,Post Rita monitoring subset;East transect north slope;Total Cover may have been 40% if alive;Photo 33-34 looking north
2003,9/17/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,1,1,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; C. Thibodeaux,"Terrace # E75, orientation east/west, length 500 ft, West transect south slope"
2003,9/17/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 439, orientation east/west, length 500 ft, Center transect south slope"
2003,9/17/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,1,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 439, orientation east/west, length 500 ft, West transect north slope"
2005,9/1/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,1,In,,,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,Post Rtia monitoring subset;East transect south slope;Total cover may have been 25% if alive
2005,11/8/05,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,In,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,Post Rita monitoring subset;total cover may have been 10% if alive;west transect south slope
2001,8/21/01,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Solitary,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; J. Rapp,
2001,8/21/01,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; J. Rapp,
2001,8/21/01,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; J. Rapp,
2001,8/21/01,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),J. Rapp; T. Folse,
2001,8/21/01,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),J. Rapp; T. Folse,
2001,9/20/01,Saline,Random,Natural,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray,
2001,8/21/01,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2003,6/23/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,9,9,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 4;Coontail
2003,6/23/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 4;Coontail
2003,6/23/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,9,9,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,9,9,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 1;Coontail;Rupia
2003,6/23/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 1;Coontail;Rupia
2003,6/23/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,9,9,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 2
2003,6/23/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,9,8,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 1;unknown #3 (sedge)
2003,6/23/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; T. Folse,row 1;unknown #3 (sedge)
2003,6/23/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,9,7,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 3
2003,6/23/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,row 3
2003,6/23/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,9,6,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; T. Folse,row 1
2003,6/23/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; T. Folse,row 1
2003,6/24/03,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear,Ce
2003,6/24/03,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,Both,9,8,LA DEPT OF NAT RES (CRDT),T. Folse; E. Lear,Ce
2004,10/12/04,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,3,Both,12,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
2004,10/12/04,Saline,Random,Planted,2,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
2004,10/12/04,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
2004,10/12/04,Saline,Random,Planted,2,Spartina alterniflora Loisel.,smooth cordgrass,2,Both,12,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,Indistinguishable ;Row 1
2004,10/12/04,Saline,Random,Planted,2,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; T. Folse; K. Gray,Indistinguishable ;Row 1
